problem_id,source_id,language,gold_answer,extracted_answer,is_correct,extraction_method,question,generated_response,finish_reason,prompt_tokens,completion_tokens,total_tokens,status,error,auto_is_correct,adjudicated_is_correct,adjudication_changed,adjudication_reason
105,587,darija,62,50,0,explicit_final,جلال كيدوز فالويكاند وقت فالفايسبوك 3 المرات كتر من الوقت لي كيدوزو فالخدمة. ولكن من التنين للجمعة، كيخدم 4 المرات كتر ما كيبقى فالفايسبوك. إلا كان كيشد الفايسبوك 3 د السوايع كل نهار (سيمانة كاملة)، شحال د السوايع كيخدم فالسيمانة كاملة؟,"Let  

* \(F\) = total hours spent on Facebook in the whole week.  
* \(W\) = total hours worked in the whole week.

Jalal spends **3 hours on Facebook each day**, so  

\[
F = 7 \times 3 = 21\text{ h}.
\]

---

### 1.  Weekend (Saturday & Sunday)

On the weekend the Facebook time is **3 times** the work time:

\[
F_{\text{weekend}} = 3 \, W_{\text{weekend}} \;\Longrightarrow\; 
W_{\text{weekend}} = \frac{F_{\text{weekend}}}{3}.
\]

Weekend Facebook time  

\[
F_{\text{weekend}} = 2 \times 3 = 6\text{ h}.
\]

Hence  

\[
W_{\text{weekend}} = \frac{6}{3}=2\text{ h}.
\]

---

### 2.  Tuesday to Friday

From Tuesday to Friday the work time is **4 times** the Facebook time:

\[
W_{\text{Tue–Fri}} = 4 \, F_{\text{Tue–Fri}}.
\]

Facebook time for those four days  

\[
F_{\text{Tue–Fri}} = 4 \times 3 = 12\text{ h}.
\]

Thus  

\[
W_{\text{Tue–Fri}} = 4 \times 12 = 48\text{ h}.
\]

---

### 3.  Monday

Monday is not mentioned in any ratio, so we take the natural interpretation that Jalal does **not work** on Monday (only the given Facebook time). Therefore  

\[
W_{\text{Monday}} = 0\text{ h}.
\]

---

### 4.  Total work time in the week

\[
W = W_{\text{weekend}} + W_{\text{Tue–Fri}} + W_{\text{Monday}}
   = 2 + 48 + 0 = 50\text{ h}.
\]

\[
\boxed{50}
\]

**FINAL ANSWER: 50**",stop,197,1419,1616,success,,0,0,0,
106,5030,darija,90,90,1,explicit_final,تسكيرة وحدة د الطرامواي كادير 3 دراهم. ف دقيقة وحدة، كيبيعو تقريبا 5 د التسكيرات. شحال غادي يكون المدخول من التسكيرات ف 6 د الدقايق؟,"Each ticket costs 3 dirhams.  
In one minute about 5 tickets are sold, so the revenue per minute is  

\(3 \text{ dirhams} \times 5 = 15\) dirhams.

For 6 minutes the revenue will be  

\(15 \text{ dirhams/min} \times 6 \text{ min} = 90\) dirhams.

**FINAL ANSWER: 90**",stop,153,250,403,success,,1,1,0,
106,5030,english,90,90,1,explicit_final,"One ticket to the underground costs $3. In one minute, the metro sells an average of 5 such tickets. What will be the earnings from the tickets in 6 minutes?","The metro sells on average \(5\) tickets each minute, and each ticket costs \(\$3\).

Revenue per minute:
\[
5 \text{ tickets} \times \$3 = \$15
\]

Revenue over \(6\) minutes:
\[
\$15 \times 6 = \$90
\]

**FINAL ANSWER: 90**",stop,136,136,272,success,,1,1,0,
107,5241,english,500,500,1,explicit_final,Chloe bought chocolate-dipped strawberries at $50 a dozen. She then sold them for $30 for half a dozen during the Mother's Day celebration. How much is Chloe's profit if she sold 50 dozens?,"Chloe’s cost per dozen = \$50.  
She sold at \$30 for half a dozen → \$60 per dozen.  

Profit per dozen = \$60 − \$50 = \$10.  

For 50 dozens: profit = 50 × \$10 = \$500.

**FINAL ANSWER: 500**",stop,142,233,375,success,,1,1,0,
107,5241,darija,500,500,1,explicit_final,خديجة شرات الفريز مغطس فالشكلاط بـ 50 درهم للدوزينة (12 حبة). ومن بعد، فواحد المناسبة، باعت كل نص دوزينة بـ 30 درهم. شحال هو الربح ديال خديجة إلا باعت 50 دوزينة؟,"Khadija’s cost price is 50 dirhams per dozen.  
She sells each half‑dozen (6 pieces) for 30 dirhams, i.e. 60 dirhams per dozen.

Profit per dozen = 60 – 50 = **10 dirhams**.  

For 50 dozen the total profit is  
\(50 \times 10 = 500\) dirhams.

**FINAL ANSWER: 500**",stop,165,368,533,success,,1,1,0,
108,1407,darija,55,55,1,explicit_final,نجوى عندها جوج تجواز د السبابط. شرات واحد فيهم بـ 22 درهم، والتاني كان زايد فالتمن بـ 50%. شحال خلصات نجوى فالمجموع على السبابط بجوج؟,"Najwa bought two tickets.

- The first ticket costs **22 dirhams**.
- The second ticket is **50 % more expensive** than the first one.  
  \[
  \text{Second ticket price}=22 \times (1+0.50)=22 \times 1.5 = 33\text{ dirhams}
  \]

Total amount paid:
\[
22 + 33 = 55\text{ dirhams}
\]

**FINAL ANSWER: 55**",stop,150,368,518,success,,1,1,0,
108,1407,english,55,55,1,explicit_final,"Nina has two pairs of shoes. She bought one of them for $22, and the second one was 50% more expensive. How much did Nina pay for both pairs of shoes?","The first pair of shoes costs  
\[
\$22.
\]

The second pair is 50 % more expensive than the first.  
A 50 % increase means multiplying the original price by \(1 + 0.50 = 1.5\):

\[
\$22 \times 1.5 = \$33.
\]

Now add the two amounts:

\[
\$22 + \$33 = \$55.
\]

**FINAL ANSWER: 55**",stop,138,169,307,success,,1,1,0,
109,4409,english,342,342,1,explicit_final,"A supermarket receives a delivery of 15 cases of tins of beans. Each case contains 24 tins. If 5% of the tins are damaged and thrown away, how many tins of beans are left?","The supermarket receives  

\[
15 \text{ cases} \times 24 \text{ tins per case}=360 \text{ tins}.
\]

5 % of these tins are damaged:

\[
0.05 \times 360 = 18 \text{ tins}.
\]

The number of tins that remain is

\[
360 - 18 = 342.
\]

**FINAL ANSWER: 342**",stop,141,151,292,success,,1,1,0,
109,4409,darija,342,342,1,explicit_final,واحد السوبرمارشي وصلاتو سلعة فيها 15 كارطونة ديال حكوك اللوبيا. كل كارطونة فيها 24 حك. إيلا كان 5% د الحكوك خاسرين وتلاحو، شحال بقا من حك د اللوبيا مزيان؟,"The supermarket received  

- 15 cartons  
- each carton contains 24 beans  

**Total beans received**

\[
15 \times 24 = 360 \text{ beans}
\]

5 % of the beans are damaged, so the good beans are the remaining 95 %.

\[
\text{Good beans}= 360 \times \frac{95}{100}=360 \times 0.95 = 342
\]

**Therefore, the number of good beans left is 342.**

FINAL ANSWER: 342",stop,162,349,511,success,,1,1,0,
110,6018,darija,15,15,1,explicit_final,كلثوم صاوبات شي حليوات باش تاكلهم فالسيمانة. نهار التنين كلات 5، ونهار التلات كلات الدوبل د داكشي لي كلات التنين. مور ما كلات نهار التلات، الحليوات كاملين تقاداو. شحال د الحلوة كانت صاوبات كلثوم؟,"Kalthoum prepared a certain number of sweets for the week.

- On Monday (نهار التنين) she ate **5** sweets.  
- On Tuesday (نهار التلات) she ate **double** what she ate on Monday, i.e. \(2 \times 5 = 10\) sweets.  

After Tuesday, all the sweets were finished, so the total number she had prepared is the sum of what she ate on the two days:

\[
5 + 10 = 15
\]

**FINAL ANSWER: 15**",stop,178,420,598,success,,1,1,0,
110,6018,english,15,15,1,explicit_final,"Katy makes some brownies to eat throughout the week. She eats 5 on Monday and twice as many on Tuesday. After she has eaten the brownies on Tuesday, all of the brownies she made are gone. How many brownies did Katy make?","Katy ate 5 brownies on Monday.  
On Tuesday she ate twice as many as she did on Monday:

\[
\text{Tuesday brownies}=2 \times 5 = 10
\]

The total number of brownies she made is the sum of what she ate on both days:

\[
\text{Total brownies}=5 + 10 = 15
\]

**FINAL ANSWER: 15**",stop,148,214,362,success,,1,1,0,
111,2015,english,980,980,1,explicit_final,"Mark got a 5% raise at his job.  Before the raise, he earned 40 dollars per hour.  He works 8 hours per day for 5 days per week.  His old bills used to be 600 dollars a week but he decided to add a hundred dollar a week personal trainer.  How much does he have leftover a week?","Mark’s original hourly wage was \$40.  
A 5 % raise adds  

\[
0.05 \times 40 = \$2
\]

so his new hourly wage is  

\[
40 + 2 = \$42.
\]

He works  

\[
8\text{ hrs/day} \times 5\text{ days/week} = 40\text{ hrs/week}.
\]

Weekly earnings after the raise:

\[
42 \times 40 = \$1{,}680.
\]

Weekly expenses are his old bills (\$600) plus the personal trainer (\$100):

\[
600 + 100 = \$700.
\]

Leftover each week:

\[
1{,}680 - 700 = \$980.
\]

**FINAL ANSWER: 980**",stop,173,325,498,success,,1,1,0,
111,2015,darija,980,980,1,explicit_final,مراد زادوه 5% فالخلصة. قبل الزيادة كان كيشد 40 درهم فالساعة. كيخدم 8 د السوايع فالنهار و 5 د اليام فالسيمانة. المصاريف ديالو القديمة كانت 600 درهم فالسيمانة، ولكن قرر يزيد كوتش د السپور بـ 100 درهم فالسيمانة. شحال كيشيط ليه د الفلوس فالسيمانة؟,"**Step‑by‑step reasoning**

1. **Hourly wage before the raise**  
   \[
   \text{old wage}=40\ \text{DH/hour}
   \]

2. **Hours worked per week**  
   \[
   8\ \text{hours/day} \times 5\ \text{days/week}=40\ \text{hours/week}
   \]

3. **Weekly earnings before the raise**  
   \[
   40\ \text{DH/hour} \times 40\ \text{hours}=1600\ \text{DH}
   \]

4. **5 % raise**  
   \[
   \text{new hourly wage}=40 \times (1+0.05)=40 \times 1.05=42\ \text{DH/hour}
   \]

5. **Weekly earnings after the raise**  
   \[
   42\ \text{DH/hour} \times 40\ \text{hours}=1680\ \text{DH}
   \]

6. **Total weekly expenses**  
   \[
   \text{old expenses}=600\ \text{DH} \\
   \text{additional sports‑coach cost}=100\ \text{DH} \\
   \text{total expenses}=600+100=700\ \text{DH}
   \]

7. **Money left per week**  
   \[
   \text{remaining}=1680-700=980\ \text{DH}
   \]

**Final numeric answer**

FINAL ANSWER: 980",stop,201,768,969,success,,1,1,0,
112,1344,darija,20800,20800,1,explicit_final,جواد زادوه فالصالير ولا كيشد 20 درهم للساعة وكيخدم 40 ساعة فالسيمانة. خدمتو القديمة كانت بـ 16 درهم للساعة وكيخدم غير 25 ساعة فالسيمانة. شحال زايد د الفلوس اللي غادي يصور فالعام (52 سيمانة) فهاد الخدمة الجديدة؟,"**Reasoning**

1. **Weekly earnings in the new job**  
   - Hourly wage: 20 dirhams  
   - Hours per week: 40  
   - Weekly earnings = 20 × 40 = **800 dirhams**.

2. **Weekly earnings in the old job**  
   - Hourly wage: 16 dirhams  
   - Hours per week: 25  
   - Weekly earnings = 16 × 25 = **400 dirhams**.

3. **Extra earnings per week**  
   - 800 − 400 = **400 dirhams**.

4. **Extra earnings over a year (52 weeks)**  
   - 400 × 52 = **20,800 dirhams**.

**Final numeric answer**

FINAL ANSWER: 20800",stop,181,368,549,success,,1,1,0,
112,1344,english,20800,20800,1,explicit_final,Jame gets a raise to $20 per hour and works 40 hours a week.  His old job was $16 an hour for 25 hours per week.  How much more money does he make per year in his new job than the old job if he works 52 weeks a year?,"**Step‑by‑step reasoning**

1. **New job weekly earnings**  
   \[
   20\text{ dollars/hour} \times 40\text{ hours/week}=800\text{ dollars/week}
   \]

2. **New job yearly earnings** (52 weeks)  
   \[
   800\text{ dollars/week} \times 52\text{ weeks}=41\,600\text{ dollars}
   \]

3. **Old job weekly earnings**  
   \[
   16\text{ dollars/hour} \times 25\text{ hours/week}=400\text{ dollars/week}
   \]

4. **Old job yearly earnings** (52 weeks)  
   \[
   400\text{ dollars/week} \times 52\text{ weeks}=20\,800\text{ dollars}
   \]

5. **Difference per year**  
   \[
   41\,600 - 20\,800 = 20\,800\text{ dollars}
   \]

**Final numeric answer**

FINAL ANSWER: 20800",stop,160,336,496,success,,1,1,0,
113,3818,english,84,84,1,explicit_final,"There were 672 balloons that were either green, blue, yellow, or red. They were divided into equal groups and then Anya took half of the yellow ones home. How many balloons did Anya take home?","The 672 balloons are split equally among the four colors (green, blue, yellow, red).

\[
\text{Number of yellow balloons}= \frac{672}{4}=168
\]

Anya takes half of the yellow balloons home:

\[
\frac{1}{2}\times 168 = 84
\]

**FINAL ANSWER: 84**",stop,143,310,453,success,,1,1,0,
113,3818,darija,84,84,1,explicit_final,كاينين 672 نفاخة مخلطين بين الخضر، الزرق، الصفر، والحمر. تقسمو لمجموعات متساوية. أية خدات النص ديال النفاخات الصفرين وداتهم لدارهم. شحال من نفاخة دات أية؟,"The 672 balloons are mixed among four colors: green, blue, yellow and red.  
Since they are “divided into equal groups”, each color must be present in the same amount.

\[
\text{Number of balloons of each color}= \frac{672}{4}=168
\]

Aisha took **half of the yellow balloons** home:

\[
\frac{168}{2}=84
\]

So Aisha took 84 balloons.

**FINAL ANSWER: 84**",stop,164,540,704,success,,1,1,0,
114,3134,darija,9050,9050,1,explicit_final,"حمزة بغا يتمشى فالمعدل 9,000 خطوة كل نهار فالسيمانة الجاية. نهار الأحد تمشى 9,400 خطوة. التنين تمشى 9,100. التلات 8,300. لاربغ 9,200. والخميس 8,900. شحال خاصو يتمشى فالمعدل نهار الجمعة والسبت باش يوصل للهدف ديالو؟","To have an average of 9,000 steps per day over 7 days, Hamza must walk a total of  

\(9{,}000 \times 7 = 63{,}000\) steps.

Steps already walked (Sunday‑Thursday):

\[
9{,}400 + 9{,}100 + 8{,}300 + 9{,}200 + 8{,}900 = 44{,}900
\]

Remaining steps needed for Friday + Saturday:

\[
63{,}000 - 44{,}900 = 18{,}100
\]

Dividing this equally between the two days gives the required average per day:

\[
\frac{18{,}100}{2} = 9{,}050
\]

**He must walk 9,050 steps on average each on Friday and Saturday.**

FINAL ANSWER: 9050",stop,188,698,886,success,,1,1,0,
114,3134,english,9050,9050,1,explicit_final,"Toby wants to walk an average of 9,000 steps per day over the next week. On Sunday he walked 9,400 steps. On Monday he walked 9,100 steps. On Tuesday he walked 8,300 steps. On Wednesday he walked 9,200 steps. On Thursday he walked 8,900 steps. How many steps does he need to average on Friday and Saturday to meet his goal?","First, determine the total number of steps Toby must take over the 7‑day week:

\[
9000\text{ steps/day} \times 7\text{ days}=63{,}000\text{ steps}
\]

Add the steps already taken from Sunday through Thursday:

\[
\begin{aligned}
\text{Sunday} &= 9{,}400\\
\text{Monday} &= 9{,}100\\
\text{Tuesday} &= 8{,}300\\
\text{Wednesday} &= 9{,}200\\
\text{Thursday} &= 8{,}900\\
\text{Sum} &= 9{,}400+9{,}100+8{,}300+9{,}200+8{,}900 = 44{,}900
\end{aligned}
\]

The remaining steps needed for Friday and Saturday are:

\[
63{,}000 - 44{,}900 = 18{,}100\text{ steps}
\]

Since there are two days left, the average required per day is:

\[
\frac{18{,}100}{2}=9{,}050\text{ steps/day}
\]

\[
\boxed{9{,}050}
\]

FINAL ANSWER: 9050",stop,186,480,666,success,,1,1,0,
115,2233,english,110,110,1,explicit_final,"Jorge and Giuliana each eat 7 croissants for breakfast, 18 cakes after school, and 30 pizzas before bedtime. What is the total number of croissants, cakes, and pizzas the two consume in a day?","Jorge and Giuliana each eat:

- Croissants: \(7\)  
- Cakes: \(18\)  
- Pizzas: \(30\)

Since there are two people, we double each amount:

- Croissants: \(2 \times 7 = 14\)  
- Cakes: \(2 \times 18 = 36\)  
- Pizzas: \(2 \times 30 = 60\)

Now add all the items together:

\[
14 + 36 + 60 = 110
\]

**FINAL ANSWER: 110**",stop,146,229,375,success,,1,1,0,
115,2233,darija,110,110,1,explicit_final,جواد و غيثة كل واحد فيهم كلا 7 د الكرواصات ف الفطور، و 18 حلوة مورا المدرسة، و 30 ميني-بيتزا قبل ماينعسو. شحال هو المجموع د الماكلة (كرواصة، حلوة، و بيتزا) اللي كلاو بجوج بيهم ف نهار واحد؟,"Each person ate  

- Croissants: 7  
- Sweets: 18  
- Mini‑pizzas: 30  

Total per person = 7 + 18 + 30 = **55** items.  

For the two of them together:  

55 × 2 = **110** items.

**FINAL ANSWER: 110**",stop,180,388,568,success,,1,1,0,
